player_name,player_id,season,season_type,team,G,poss,min_played,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Anthony Lamb,lamban01,2021,RS,HOU,24,899,415,-1.831582732,-1.91026556,-3.741848292,-1.613727192,-0.543619143,-2.157346335,-1.843210901,-1.670007023,-3.513217924,-0.162060388,-0.162060388,0,-1.341726357,-1.738286521,-3.080012878,0.288664896
Jeremy Lamb,lambje01,2021,RS,IND,36,1630,765,2.647718975,0.362855751,3.010574725,2.484000501,-3.587516935,-1.103516433,2.773116641,-0.435064171,2.33805247,1.981737965,1.981737965,0,2.142956314,0.377049046,2.52000536,-0.210719323
Romeo Langford,langfro01,2021,PO,BOS,18,90,45,-1.689091002,-1.576904636,-3.265995638,17.16317229,16.28649941,33.4496717,2.199986187,2.177404282,4.377390469,0.165566716,0,0.165566716,-0.42258919,6.501668598,6.079079408,-1.858122771
Romeo Langford,langfro01,2021,RS,BOS,18,594,283,-3.316138088,2.179524617,-1.136613471,-7.983636661,1.554820101,-6.42881656,-4.517437448,2.184268901,-2.333168547,0.060238337,0.060238337,0,-4.057634714,1.000423109,-3.057211604,0.089694133
Zach LaVine,lavinza01,2021,RS,CHI,58,4294,2034,3.854762447,-1.400890737,2.45387171,3.329913139,-2.248773847,1.081139291,3.972384004,-1.65934352,2.313040484,5.317842091,5.317842091,0,4.304013426,-1.715300565,2.58871286,1.223980253
Jake Layman,laymaja01,2021,RS,MIN,45,1360,627,-3.322118542,0.314256977,-3.007861565,-6.0857333,2.591890653,-3.493842647,-4.073395942,0.853809683,-3.219586259,-0.150771988,-0.150771988,0,-3.4090377,0.215218221,-3.193819478,0.372063105
T.J. Leaf,leaftj01,2021,PO,POR,7,15,7,13.28570387,-10.95222926,2.333474613,19.80278843,-16.13371012,3.669078313,15.31779207,-12.60148691,2.716305164,0.019999966,0,0.019999966,8.459817496,-22.65758112,-14.19776363,-0.654663726
T.J. Leaf,leaftj01,2021,RS,POR,7,84,35,-4.320763431,4.919268977,0.598505546,-12.82160267,3.092895359,-9.728707306,-6.492964624,4.808839795,-1.68412483,0.019227909,0.019227909,0,-5.861356124,1.352374957,-4.508981167,1.032271033
Jalen Lecque,lecquja01,2021,RS,IND,4,27,12,5.882469091,3.867392492,9.749861582,-17.56709104,5.482012581,-12.08507846,1.362763247,4.491694835,5.854458082,0.050543763,0.050543763,0,-1.241215756,2.602531275,1.361315519,-4.094588068
Damion Lee,leeda03,2021,RS,GSW,57,2320,1079,0.075752952,1.361772543,1.437525495,-0.177777734,-0.451389395,-0.62916713,0.04317465,1.04393842,1.08711307,2.104323704,2.104323704,0,-0.207323461,1.28646652,1.079143058,-0.383822445
Saben Lee,leesa01,2021,RS,DET,48,1609,781,-1.667267492,-2.169393263,-3.836660755,-1.519817827,-3.078591731,-4.598409558,-1.689837387,-2.472837777,-4.162675164,-0.559002543,-0.559002543,0,-2.842198066,-1.904440031,-4.746638096,-0.699737332
Alex Len,lenal01,2021,PO,WAS,57,84,39,-1.197115898,-7.021616533,-8.218732431,-13.96355742,-10.80797902,-24.77153644,-3.908169875,-8.138006536,-12.04617641,-0.192952845,0,-0.192952845,-1.107953874,-5.725055923,-6.833009797,1.11813841
Alex Len,lenal01,2021,RS,WAS,57,2009,903,-2.180091277,1.726239367,-0.453851909,-1.892944338,-0.412326383,-2.30527072,-2.249233288,1.406402742,-0.842830546,0.881517126,0.881517126,0,-2.834769747,1.355707277,-1.47906247,0.32912907
Alex Len,lenal01,2021,RS,TOR,7,169,76,-8.482813365,-2.063827857,-10.54664122,-8.544136279,-3.767214366,-12.31135064,-9.044971263,-2.546483065,-11.59145433,-0.346000287,-0.346000287,0,-8.719105285,-2.9706188,-11.68972408,0.934018218
Kawhi Leonard,leonaka01,2021,PO,LAC,52,239,124,11.98591196,-0.202674668,11.7832373,-4.634171566,-17.23635645,-21.87052802,8.964532021,-3.63171175,5.332820271,0.5405411,0,0.5405411,5.724751737,0.035358908,5.760110645,2.440772572
Kawhi Leonard,leonaka01,2021,RS,LAC,52,3601,1773,5.81428828,1.545085142,7.359373422,7.422555111,1.965224174,9.387779285,6.405901301,1.706382453,8.112283754,9.747312442,9.747312442,0,6.213974981,1.97136644,8.185341421,-0.807145671
Meyers Leonard,leoname01,2021,RS,MIA,3,61,29,-3.115186623,-7.594191624,-10.70937825,-4.105936423,6.059930369,1.953993945,-3.529706842,-5.245679136,-8.775385978,-0.091212378,-0.091212378,0,-4.087904079,-5.267847932,-9.355752012,2.335494947
Caris LeVert,leverca01,2021,RS,BRK,12,733,334,2.398705305,2.941311077,5.340016381,-0.424820316,3.033555993,2.608735678,1.835318554,3.157568811,4.992887365,1.319459134,1.319459134,0,3.21845386,1.902984113,5.121437973,0.001413903
Caris LeVert,leverca01,2021,RS,IND,35,2499,1152,0.175818055,-1.128619458,-0.952801404,-0.838933409,-2.834017677,-3.672951086,-0.046093969,-1.544337807,-1.590431776,0.689063625,0.689063625,0,0.360014664,-0.94646774,-0.586453077,1.115188999
Kira Lewis Jr.,lewiski01,2021,RS,NOP,54,1932,904,-0.562939766,-1.684358588,-2.247298354,-1.69579226,2.003637512,0.307845252,-0.853097429,-1.000910538,-1.854007968,0.412896454,0.412896454,0,-0.962018077,-0.813413792,-1.77543187,-0.086427269
Damian Lillard,lillada01,2021,PO,POR,67,309,153,14.16800549,5.117147472,19.28515297,21.95074077,12.62273226,34.57347303,16.46103528,7.059518955,23.52055423,2.178129309,0,2.178129309,15.01245706,4.168189542,19.1806466,2.922300495
Damian Lillard,lillada01,2021,RS,POR,67,5016,2398,7.686215365,-3.242278776,4.443936589,5.082292852,-1.046309796,4.035983056,7.512293757,-2.934059799,4.578233958,9.086944543,9.086944543,0,8.032480792,-3.204507657,4.827973135,1.364397125
Nassir Little,littlna01,2021,PO,POR,48,19,9,-0.210227457,-4.252308988,-4.462536444,-13.7360708,14.87586729,1.139796487,-3.269484538,-0.406673616,-3.676158154,-0.004460492,0,-0.004460492,-4.902211704,-7.200758196,-12.1029699,1.660709738
Nassir Little,littlna01,2021,RS,POR,48,1321,640,-1.320248587,-3.261752021,-4.582000608,1.295828822,-5.344292873,-4.048464052,-0.913089478,-3.855894615,-4.768984092,-0.65331193,-0.65331193,0,-1.091495354,-4.417330398,-5.508825752,-0.910259119
Kevon Looney,looneke01,2021,RS,GSW,61,2476,1161,-1.722287688,1.747273693,0.024986005,3.310686044,1.523281827,4.833967871,-0.768308461,1.754882349,0.986573888,2.181408515,2.181408515,0,-2.395091813,1.977274209,-0.417817604,-1.456336193
Brook Lopez,lopezbr01,2021,PO,MIL,70,239,114,-1.461848338,5.658667794,4.196819456,-8.087765959,17.50121213,9.413446169,-2.990188404,8.162920737,5.172732333,0.477955711,0,0.477955711,-2.248792207,5.428695046,3.179902839,0.555506702
Brook Lopez,lopezbr01,2021,RS,MIL,70,4108,1902,-1.440572908,2.636953561,1.196380653,3.06515256,-1.878365371,1.186787188,-0.630455079,1.874921582,1.244466502,3.883554986,3.883554986,0,-0.419797143,2.110001515,1.690204372,0.190767451
Robin Lopez,lopezro01,2021,PO,WAS,71,81,37,-3.70066014,-11.44910146,-15.1497616,-13.16850736,1.672943508,-11.49556386,-5.941961883,-9.304981864,-15.24694375,-0.242296675,0,-0.242296675,-3.942986912,-8.681488939,-12.62447585,-0.406982985
Robin Lopez,lopezro01,2021,RS,WAS,71,2925,1354,-1.181791186,0.196212764,-0.985578422,-1.608412707,1.383564758,-0.224847949,-1.336667025,0.474113176,-0.86255385,1.288405602,1.288405602,0,-2.467923938,0.008895962,-2.459027976,-1.197478581
Didi Louzada,louzama01,2021,RS,NOP,3,120,56,-5.878039361,-13.52977389,-19.40781325,-2.841237434,-1.577902445,-4.419139879,-5.586462461,-11.8187125,-17.40517496,-0.417499392,-0.417499392,0,-3.636164125,-7.861796269,-11.49796039,-0.293377921
Kevin Love,loveke01,2021,RS,CLE,25,1303,622,-0.94999981,-2.285544739,-3.235544549,0.970943984,-2.542871008,-1.571927024,-0.511115141,-2.455278368,-2.966393509,-0.069273267,-0.069273267,0,-0.074213758,-2.416449969,-2.490663726,0.885196549
Kyle Lowry,lowryky01,2021,RS,TOR,46,3381,1601,2.361064775,-0.56603029,1.795034485,1.145834521,-2.822603394,-1.676768874,2.260016778,-1.059421359,1.200595418,3.271925947,3.271925947,0,2.439756747,-0.224980887,2.21477586,1.406870977
Timothe Luwawu-Cabarrot,luwawti01,2021,PO,BRK,58,10,4,-11.8334399,-1.782423724,-13.61586362,18.66724111,36.60851563,55.27575673,-6.330234722,6.00150169,-0.328733031,0.005426157,0,0.005426157,-8.950125245,-2.097817487,-11.04794273,6.337795523
Timothe Luwawu-Cabarrot,luwawti01,2021,RS,BRK,58,2254,1050,-1.452586553,-1.00903862,-2.461625173,-1.480508689,-0.569182735,-2.049691425,-1.615212968,-0.968502496,-2.583715465,0.089511688,0.089511688,0,-0.311720344,-1.429431958,-1.741152302,0.489009895
Trey Lyles,lylestr01,2021,RS,SAS,23,743,358,-2.420314463,-0.476982414,-2.897296877,-8.008311753,-2.375120044,-10.3834318,-3.714084806,-0.893947059,-4.608031865,-0.335782995,-0.335782995,0,-4.09451859,-2.093797894,-6.188316484,-1.068012895
Will Magnay,magnawi01,2021,RS,NOP,1,7,3,-28.74313377,-13.44634774,-42.18948151,-35.1869833,-52.86435771,-88.05134101,-31.9545845,-22.60578318,-54.56036767,-0.08287307,-0.08287307,0,-20.29648662,-17.95697762,-38.25346424,4.548489708
Thon Maker,makerth01,2021,RS,CLE,8,155,76,1.979571459,-3.241812621,-1.262241162,-8.622141267,0.192341211,-8.429800056,-0.039539081,-2.670609589,-2.71014867,0.001528176,0.001528176,0,-1.968998842,-2.613782084,-4.582780926,-1.115279024
Theo Maledon,maledth01,2021,RS,OKC,65,3825,1778,-3.907313999,-2.986474727,-6.893788726,-8.367632997,-2.274586699,-10.6422197,-4.959556639,-2.996021409,-7.955578048,-4.749051639,-4.749051639,0,-5.36529082,-2.540692896,-7.905983715,0.57492614
Karim Mane,maneka01,2021,RS,ORL,10,182,88,-6.441143692,-5.655804139,-12.09694783,-3.702341466,-1.975347973,-5.677689438,-6.199100912,-5.166298267,-11.36539918,-0.383443766,-0.383443766,0,-7.531002603,-5.077229569,-12.60823217,-0.878944392
Nico Mannion,mannini01,2021,RS,GSW,30,778,364,-1.95085869,-1.973282956,-3.924141646,-3.04728467,-3.399447323,-6.446731993,-2.274715605,-2.389785366,-4.664500971,-0.35746706,-0.35746706,0,-1.65969577,-2.380730503,-4.040426273,0.545206167
Terance Mann,mannte01,2021,PO,LAC,67,66,35,7.013463416,7.270259874,14.28372329,14.48959217,31.43629651,45.92588868,8.961513571,12.93486329,21.89637686,0.450528071,0,0.450528071,3.319157081,10.43191413,13.75107121,-0.730019016
Terance Mann,mannte01,2021,RS,LAC,67,2629,1263,0.322450245,-0.269443753,0.053006492,-1.462670392,0.588406803,-0.874263589,-0.08431563,-0.133766775,-0.218082405,1.617798484,1.617798484,0,-0.463909661,0.177630404,-0.286279257,-0.849460922
Boban Marjanovic,marjabo01,2021,RS,DAL,33,565,271,0.408015364,-1.355474332,-0.947458968,-3.826064608,4.599609412,0.773544804,-0.495377252,-0.182163731,-0.677540983,0.284999894,0.284999894,0,-0.418828084,-1.040061855,-1.458889939,-0.545145504
Lauri Markkanen,markkla01,2021,RS,CHI,51,2765,1317,0.070204758,-0.924567553,-0.854362795,-2.973261755,-0.573793529,-3.547055284,-0.542809251,-0.909878472,-1.452687723,0.874379,0.874379,0,0.206236479,-1.529221037,-1.322984558,0.309465381
Naji Marshall,marshna01,2021,RS,NOP,32,1533,700,-0.450068853,0.059428914,-0.390639939,-3.29267735,1.638275647,-1.654401702,-1.082330147,0.415525719,-0.666804428,0.751379385,0.751379385,0,-0.700521466,0.136172672,-0.564348794,1.00256875
Caleb Martin,martica02,2021,RS,CHA,53,1703,818,-2.36005266,1.953757583,-0.406295077,-3.166635838,-0.699714371,-3.866350209,-2.658389897,1.536618736,-1.121771161,0.678375056,0.678375056,0,-2.080943432,0.961025388,-1.119918044,-0.171752762
Cody Martin,martico01,2021,RS,CHA,52,1772,849,-2.340583895,1.735699825,-0.60488407,0.077554879,1.723078033,1.800632911,-1.990593192,1.846591974,-0.144001219,1.123804943,1.123804943,0,-2.132504182,1.317948247,-0.814555935,-0.448069425
Jeremiah Martin,martije02,2021,RS,CLE,9,156,75,-9.961659455,0.261205775,-9.70045368,-4.654872209,-6.982488153,-11.63736036,-9.297837603,-1.156910465,-10.45474807,-0.293444843,-0.293444843,0,-8.434965701,-2.229492145,-10.66445785,-0.471737976
Kelan Martin,martike03,2021,RS,IND,35,690,322,0.519075836,-2.82156032,-2.302484484,3.438800124,5.318042463,8.756842587,1.154632075,-1.284057081,-0.129425006,0.430919406,0.430919406,0,0.179841515,-2.28221283,-2.102371316,0.093774709
Kenyon Martin Jr.,martike04,2021,RS,HOU,45,2285,1068,-0.774606684,-1.808215304,-2.582821988,-1.969167463,-3.42162503,-5.390792493,-1.024981805,-2.212336205,-3.23731801,-0.264907844,-0.264907844,0,-1.490116529,-2.130306652,-3.62042318,-0.23904733
Frank Mason,masonfr01,2021,RS,ORL,4,161,79,-6.421790353,-13.71785635,-20.1396467,-6.25488932,4.526533182,-1.728356138,-6.682637972,-10.70720131,-17.38983928,-0.5834141,-0.5834141,0,-7.583668363,-9.811297216,-17.39496558,-1.139070692
Garrison Mathews,mathega01,2021,PO,WAS,64,28,14,-4.689087651,5.436651994,0.747564343,-24.95968148,17.04430276,-7.915378719,-9.182103109,8.362147166,-0.819955943,0.014065988,0,0.014065988,-0.81292821,0.47453401,-0.3383942,-1.048540404
Garrison Mathews,mathega01,2021,RS,WAS,64,2302,1038,0.814555287,1.245008397,2.059563684,-2.000743702,-1.920264311,-3.921008013,0.270357766,0.67478849,0.945146256,1.963335006,1.963335006,0,-0.458281227,1.025151553,0.566870326,0.331858816
Dakota Mathias,mathida01,2021,RS,PHI,8,264,123,-0.762996631,-1.966338345,-2.729334976,-6.642602269,0.822142648,-5.820459621,-2.022105543,-1.563313603,-3.585419146,-0.052076242,-0.052076242,0,-2.400925805,-2.176420359,-4.577346164,-0.67441454
Wesley Matthews,matthwe02,2021,PO,LAL,58,70,34,-4.019289108,0.039653134,-3.979635974,-8.975050723,-1.614319044,-10.58936977,-5.293127239,-0.483591384,-5.776718623,-0.054939765,0,-0.054939765,-5.280663292,3.437614651,-1.843048641,1.427281576
Wesley Matthews,matthwe02,2021,RS,LAL,58,2339,1130,-1.871789366,1.673467527,-0.198321839,-0.997388221,0.676736266,-0.320651955,-1.775540111,1.51563368,-0.259906431,1.432832119,1.432832119,0,-1.831544159,1.965188559,0.133644399,-0.194944098
Tyrese Maxey,maxeyty01,2021,PO,PHI,61,67,32,2.105767783,9.97045587,12.07622365,-13.01239468,12.06764117,-0.944753507,-1.077541635,10.89792552,9.820383883,0.209732483,0,0.209732483,-0.323461918,5.032471724,4.709009806,-0.894028949
Tyrese Maxey,maxeyty01,2021,RS,PHI,61,1971,935,0.974968688,-3.21373442,-2.238765732,-2.300843559,-1.790836645,-4.091680204,0.326341869,-3.159998034,-2.833656165,-0.03948446,-0.03948446,0,-0.358009885,-2.893076937,-3.251086823,-1.069364964
Skylar Mays,mayssk01,2021,RS,ATL,33,555,269,2.173369346,-1.883253947,0.290115399,-1.085756041,1.916175053,0.830419011,1.59531026,-1.195278986,0.400031274,0.428952839,0.428952839,0,1.518055829,-2.645450163,-1.127394334,-0.786986605
Patrick McCaw,mccawpa01,2021,RS,TOR,5,65,33,0.941692883,-5.895771876,-4.954078993,-5.178985053,-16.46644041,-21.64542547,-0.323396173,-8.448371284,-8.771767457,-0.10028948,-0.10028948,0,-2.828804625,-4.055303913,-6.884108538,-1.09217791
CJ McCollum,mccolcj01,2021,PO,POR,47,300,151,2.088040659,2.511690244,4.599730903,-3.617646236,-5.535759945,-9.153406181,0.872341867,1.012118488,1.884460355,0.365422397,0,0.365422397,-0.091450897,-1.739881557,-1.831332454,-0.74829588
CJ McCollum,mccolcj01,2021,RS,POR,47,3334,1600,4.495103237,0.138497726,4.633600963,2.841124403,1.033256831,3.874381233,4.336535678,0.382751241,4.719286919,6.073793907,6.073793907,0,4.789399946,0.129734536,4.919134482,-0.389746997
T.J. McConnell,mccontj01,2021,RS,IND,69,3881,1796,1.074153825,1.186073679,2.260227504,2.100545061,-0.308063653,1.792481408,1.358976929,0.958097545,2.317074475,4.662694664,4.662694664,0,1.205140543,1.622336684,2.827477227,0.427062299
Jalen McDaniels,mcdanja01,2021,RS,CHA,47,1856,904,-2.3019614,-1.106705733,-3.408667133,-2.903943511,-3.783657385,-6.687600896,-2.554029786,-1.719926967,-4.273956753,-0.701115933,-0.701115933,0,-1.72420604,-1.492743573,-3.216949613,-0.253506475
Jaden McDaniels,mcdanja02,2021,RS,MIN,63,3246,1511,-2.408716471,-1.090893755,-3.499610226,0.865279738,0.255664732,1.12094447,-1.862942091,-0.821972731,-2.684914822,0.050147685,0.050147685,0,-1.915575497,-0.373773577,-2.289349074,-0.054886422
Doug McDermott,mcderdo01,2021,RS,IND,66,3498,1619,0.517371848,-3.310740845,-2.793368997,0.431391801,-3.349790753,-2.918398951,0.52721554,-3.50887814,-2.9816626,-0.192287701,-0.192287701,0,0.209211043,-3.726541688,-3.517330644,0.491379788
Sean McDermott,mcderse01,2021,RS,MEM,18,340,158,-3.241755817,-0.89364732,-4.135403137,-14.72280438,-1.101574176,-15.82437855,-5.811627977,-0.987582343,-6.799210319,-0.326381267,-0.326381267,0,-5.604321604,-2.215528498,-7.819850102,-0.009916281
JaVale McGee,mcgeeja01,2021,PO,DEN,13,15,7,-10.11684312,-0.433193477,-10.55003659,-6.659874189,18.48466094,11.82478675,-9.990861284,3.574130843,-6.416730441,-0.01398727,0,-0.01398727,-13.5417186,4.894557972,-8.647160632,3.48877578
JaVale McGee,mcgeeja01,2021,RS,CLE,33,1046,503,-1.673423215,1.467522754,-0.205900461,-3.624130786,2.693626983,-0.930503804,-2.056794515,1.849861686,-0.206932829,0.657991343,0.657991343,0,-1.608720851,0.683200303,-0.925520548,0.829697007
JaVale McGee,mcgeeja01,2021,RS,DEN,13,364,175,-3.76099961,-1.219909353,-4.980908963,-2.375453254,7.315193749,4.939740495,-3.782457977,0.455927573,-3.326530403,-0.051756028,-0.051756028,0,-2.675825702,-0.255392477,-2.931218179,0.550261177
Rodney McGruder,mcgruro01,2021,RS,DET,16,393,194,2.196063524,-1.262230753,0.93383277,4.940965147,-2.658500351,2.282464796,2.96200603,-1.610219975,1.351786054,0.400605308,0.400605308,0,1.939726466,-1.405814143,0.533912323,-1.339226151
Alfonzo McKinnie,mckinal01,2021,RS,LAL,39,561,258,2.593592585,-1.428038312,1.165554273,-3.13565656,5.413503337,2.277846777,1.572386178,-0.150808897,1.421577281,0.551297463,0.551297463,0,0.224064966,-0.535531568,-0.311466602,0.401997372
Jordan McLaughlin,mclaujo01,2021,RS,MIN,51,2021,938,-1.051102065,-0.563266977,-1.614369042,-4.625289858,2.335184561,-2.290105296,-1.837943282,0.054115128,-1.783828154,0.459419484,0.459419484,0,-1.818795853,0.063506718,-1.755289135,-0.646212228
Ben McLemore,mclembe01,2021,PO,LAL,21,8,4,-12.45331174,-10.83214309,-23.28545483,-6.337504255,-9.087483734,-15.42498799,-11.94464744,-11.37914535,-23.32379279,-0.043512362,0,-0.043512362,-8.870644431,-11.23015423,-20.10079866,0.471761096
Ben McLemore,mclembe01,2021,RS,LAL,21,768,368,0.263792438,-2.87882948,-2.615037042,0.990987171,0.259218328,1.250205499,0.463796047,-2.451881202,-1.988085155,0.14328941,0.14328941,0,0.241750161,-2.200904785,-1.959154624,0.167400366
Ben McLemore,mclembe01,2021,RS,HOU,32,1192,537,-1.857283905,-3.270523833,-5.127807738,-3.192835652,1.365979344,-1.826856308,-2.177655258,-2.469387268,-4.647042526,-0.527316089,-0.527316089,0,-1.928330216,-3.165532543,-5.093862759,1.470563924
Nicolo Melli,mellini01,2021,PO,DAL,23,28,15,-1.623102143,-4.033826012,-5.656928156,-18.56328729,-21.58115847,-40.14444576,-5.454722607,-7.868643929,-13.32336654,-0.082447758,0,-0.082447758,-2.492766636,-2.084926811,-4.577693447,-1.182422533
Nicolo Melli,mellini01,2021,RS,DAL,23,655,325,-0.627545573,-1.986258474,-2.613804047,-0.689649035,0.781209899,0.091560863,-0.71085547,-1.538108391,-2.248963861,0.081916286,0.081916286,0,-0.597910182,-2.427278123,-3.025188305,-1.413559497
Nicolo Melli,mellini01,2021,RS,NOP,22,487,241,-2.709863052,0.644379046,-2.065484006,-2.844570321,7.885425211,5.040854889,-2.926979506,2.217349198,-0.709630308,0.248584596,0.248584596,0,-2.120249538,0.80831462,-1.311934918,-0.923947036
De'Anthony Melton,meltode01,2021,PO,MEM,52,92,43,-3.788020593,0.060673273,-3.72734732,-15.5067577,6.641801915,-8.864955787,-6.625734402,1.539253383,-5.086481019,-0.053065146,0,-0.053065146,-0.59393415,-0.429256022,-1.023190172,0.367684322
De'Anthony Melton,meltode01,2021,RS,MEM,52,2237,1045,0.211462399,1.292841273,1.504303672,0.674645109,3.960472815,4.635117924,0.325053419,1.909844746,2.234898165,2.670469688,2.670469688,0,0.826307565,1.882646549,2.708954114,0.483515944
Sam Merrill,merrisa01,2021,PO,MIL,30,24,12,-0.916405126,25.43031175,24.51390663,-20.7424353,11.28432757,-9.458107731,-5.225321427,23.69991299,18.47459157,0.134991931,0,0.134991931,-4.774752477,22.5813024,17.80654993,0.70967055
Sam Merrill,merrisa01,2021,RS,MIL,30,508,233,1.161634046,-3.339539015,-2.17790497,-5.538293163,-0.234122915,-5.772416078,-0.21029206,-2.928192399,-3.138484459,-0.046382833,-0.046382833,0,0.887308552,-3.132423976,-2.245115424,0.439752138
Chimezie Metu,metuch01,2021,RS,SAC,36,1052,488,-2.927906788,-2.445499204,-5.373405992,-0.551391162,-2.491977229,-3.043368391,-2.617678991,-2.514140468,-5.131819459,-0.593691222,-0.593691222,0,-1.784155899,-2.517059175,-4.301215074,0.114344541
Khris Middleton,middlkh01,2021,PO,MIL,68,296,139,2.803620815,3.961183429,6.764804244,-4.557961896,15.33248785,10.77452595,1.390395756,6.374453185,7.764848941,0.784942194,0,0.784942194,2.648580009,4.436188912,7.08476892,2.02011227
Khris Middleton,middlkh01,2021,RS,MIL,68,4895,2269,2.789097101,-0.673062619,2.116034482,0.636348398,-1.067311609,-0.430963211,2.412137394,-0.826621053,1.585516341,5.059622196,5.059622196,0,2.575721591,-0.345029299,2.230692291,0.817602462
Darius Miller,milleda01,2021,RS,OKC,18,430,197,2.471401181,2.196266406,4.667667587,0.448040658,6.601266772,7.04930743,2.288911331,3.283983869,5.5728952,0.835944448,0.835944448,0,0.503834807,1.810673759,2.314508567,-0.070584943
Paul Millsap,millspa01,2021,PO,DEN,56,104,55,6.749747777,7.519529376,14.26927715,11.42465442,-1.22988536,10.19476906,8.084117416,6.190621252,14.27473867,0.489281213,0,0.489281213,1.819925907,4.580587659,6.400513566,-0.681969537
Paul Millsap,millspa01,2021,RS,DEN,56,2342,1162,0.173239516,2.214270763,2.387510279,0.737617445,-0.530055273,0.207562173,0.239235616,1.759668713,1.998904328,2.81284927,2.81284927,0,0.406136345,1.868752748,2.274889093,-0.091459636
Patty Mills,millspa02,2021,RS,SAS,68,3580,1685,0.515104319,-1.965561701,-1.450457383,-3.921332392,6.863526064,2.942193672,-0.363405377,-0.254070953,-0.61747633,1.83596121,1.83596121,0,-0.743839957,-0.553104474,-1.29694443,0.146418062
Shake Milton,miltosh01,2021,PO,PHI,63,73,34,-13.12206464,1.179544859,-11.94251978,-30.4725652,-1.026037679,-31.49860288,-17.73190459,0.665995063,-17.06590953,-0.259392734,0,-0.259392734,-15.99059843,-1.888440844,-17.87903927,1.249963611
Shake Milton,miltosh01,2021,RS,PHI,63,3088,1461,1.153260125,-1.453822946,-0.30056282,-1.995653112,1.647186954,-0.348466158,0.535467283,-0.950307314,-0.414840031,1.736922171,1.736922171,0,-0.176029378,-0.89073286,-1.066762238,-0.215291709
Donovan Mitchell,mitchdo01,2021,PO,UTA,53,112,55,12.03209638,-2.584155469,9.447940908,11.69369299,5.189736469,16.88342945,12.251737,-0.995547768,11.25618924,0.412041645,0,0.412041645,8.916382647,-2.172030157,6.74435249,1.615623503
Donovan Mitchell,mitchdo01,2021,RS,UTA,53,3689,1771,5.38984013,-1.451928554,3.937911576,0.883745272,-2.307981127,-1.424235856,4.694237359,-1.783979877,2.910257483,5.136473207,5.136473207,0,4.969957185,-1.376402793,3.593554392,0.43568348
Adam Mokoka,mokokad01,2021,RS,CHI,14,124,56,-5.587138657,-2.48166235,-8.068801008,-17.17212269,9.541714989,-7.630407704,-8.27311817,-0.037854174,-8.310972344,-0.162300333,-0.162300333,0,-6.015491321,-3.097906249,-9.11339757,2.171423386
Malik Monk,monkma01,2021,RS,CHA,42,1865,878,0.819014503,-2.561708044,-1.742693541,-0.372828328,1.347570934,0.974742607,0.663492098,-1.910586629,-1.247094531,0.676420937,0.676420937,0,1.035342821,-3.309638313,-2.274295492,0.477860077
